"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Dec-14 to 31-Dec-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,200091,02-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"24,033.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,200089,02-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"6,381.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,201169,02-Dec-14,Environmental and Regulatory Services,  NEAT Team South East - Blyth,217200,140013  ,Materials for Resale,375,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,202345,03-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167009  ,Day Care,195.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,202345,03-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167009  ,Day Care,97.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,242672,22-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,350.81",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,242673,22-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"25,485.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,242673,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"2,521.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,200145,01-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"14,779.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,238235,19-Dec-14,Children's and Education Services,  Family Recovery Programme,16038,144034  ,Commissioned Services,"1,800.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,233004,17-Dec-14,Public Health,  Drug and Alcohol Services,35061,144034  ,Commissioned Services,"178,007.11",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,236043,19-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"34,164.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,236043,19-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"15,320.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,236043,19-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"27,122.15",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,236043,19-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"24,033.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBERLAND TYNE & WEAR NHS FOUNDATION TRUST,236039,19-Dec-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"6,381.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,220828,12-Dec-14,Housing Services,"  Rents, Rates and Other Charges",501070,115000  ,Water charges,"278,015.17",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224084,15-Dec-14,Environmental and Regulatory Services,  Public Conveniences Western,218030,115000  ,Water charges,363.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224058,15-Dec-14,Environmental and Regulatory Services,  Hexham Depot - Depot Running Costs,225510,115000  ,Water charges,731.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,250070,30-Dec-14,Central Services,  Allerburn House - Alnwick - Running Costs,294921,115000  ,Water charges,"1,837.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,243470,23-Dec-14,Housing Services,  Housing Special,501075,115000  ,Water charges,876.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224043,15-Dec-14,Environmental and Regulatory Services,  Public Conveniences South East,218020,115000  ,Water charges,839.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224049,15-Dec-14,Cultural and Related Services,  Storey Park Community Centre Morpeth - Running Costs,294904,115000  ,Water charges,285.47,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224097,15-Dec-14,Cultural and Related Services,  Morpeth Common - Running Costs,294913,115000  ,Water charges,"2,973.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224044,15-Dec-14,Environmental and Regulatory Services,  Community Spaces,222550,115000  ,Water charges,920.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,224046,15-Dec-14,Environmental and Regulatory Services,  Morpeth Depot - Depot Running Costs,225410,115000  ,Water charges,"2,169.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207810,05-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,735,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207809,05-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,915,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207805,05-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,915,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207808,05-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,735,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207803,05-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,390,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207798,05-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,292,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,246262,23-Dec-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144021  ,Provision of Hydrants,390,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIAN WATER LTD,207267,04-Dec-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,300.79,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,246085,23-Dec-14,Highways and Transport Services,  Transport Policy,202106,166000  ,Other Contributions,"10,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,221150,12-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144025  ,Professional Services,"10,659.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,164122,01-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,58.35,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,184610,01-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,795.65,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,179981,01-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,"6,630.42",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,187978,01-Dec-14,Children's and Education Services,  Teenage Pregnancy Unit,14110,100601  ,Staff charges from Other Bodies,"1,941.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,189719,01-Dec-14,Children's and Education Services,  Teenage Pregnancy Unit,14110,100601  ,Staff charges from Other Bodies,"1,667.87",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,185140,01-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144000  ,Payments to Education Establishments,"5,837.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,154811,01-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,181003  ,Property Adaptations & Equipment,"14,272.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,221149,12-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144025  ,Professional Services,"10,659.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,168317,01-Dec-14,Children's and Education Services,  Social Workers Staff Teams Disability,16035,144025  ,Professional Services,"22,647.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,185144,01-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144000  ,Payments to Education Establishments,"7,178.17",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,154809,01-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,181003  ,Property Adaptations & Equipment,"9,279.69",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,176120,01-Dec-14,Children's and Education Services,  SORTED,11060,144034  ,Commissioned Services,"8,407.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,191988,01-Dec-14,Children's and Education Services,  Youth Justice,11055,100601  ,Staff charges from Other Bodies,"2,935.19",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,185143,01-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144000  ,Payments to Education Establishments,957.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Health Improvement Service,35011,144034  ,Commissioned Services,"114,383.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Stop Smoking Service,35012,144034  ,Commissioned Services,"33,165.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Sexual Health Services,35013,144034  ,Commissioned Services,"135,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  School Nursing Service,35014,144034  ,Commissioned Services,"98,618.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  HV Breastfeeding Support,35015,144034  ,Commissioned Services,891.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Adult's Weight Management,35021,144034  ,Commissioned Services,"9,666.67",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Children's Weight Management,35022,144034  ,Commissioned Services,"6,833.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Oral Health Promotion,35031,144034  ,Commissioned Services,"6,250.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,167285,03-Dec-14,Public Health,  Breastfeeding Support,35041,144034  ,Commissioned Services,"5,416.67",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,207788,05-Dec-14,NCC/NCT Control Account,  NCC/NCT Control Account,990349,500202  ,Care Trust Holding Account,"1,224,000.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,184469,08-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,580.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,193008,08-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,484,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,184475,08-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,968,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,188676,08-Dec-14,Public Health,  Drug Testing,35051,144034  ,Commissioned Services,"4,202.70",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,184483,10-Dec-14,Central Services,  Coroners,117001,144022  ,Medical Fees,280,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,193007,10-Dec-14,Central Services,  Coroners,117001,144022  ,Medical Fees,280,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,207427,17-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,-545.71,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,207989,17-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,51.4,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,207435,22-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,47.88,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,207986,22-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,-22.79,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,211907,23-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,"7,160.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,209480,05-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,11.13,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,209487,05-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,40.52,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,223725,24-Dec-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"400,000.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,221297,24-Dec-14,Children's and Education Services,  Alnwick and Rothbury Childrens Centre,9402,100600  ,Temporary / Agency Staff,"2,493.42",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,242760,24-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,140000  ,Equipment,957.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,214560,09-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,-602.77,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,214557,09-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,129.98,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,235618,24-Dec-14,Central Services,  Coroners,117001,144022  ,Medical Fees,"8,005.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,223724,24-Dec-14,Adult Social Care,  Dene Park Office Accommodation,300280,110003  ,Repair and Maintenance,"1,776.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,236057,19-Dec-14,Adult Social Care,  CHC Packages,306420,167002  ,Other Independent Care,"6,862.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,235613,24-Dec-14,Central Services,  Coroners,117001,144012  ,Post Mortems,677.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,226365,24-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,-14.57,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,214153,24-Dec-14,NCC/NCT Control Account,  NCC/NCT Control Account,990349,500202  ,Care Trust Holding Account,"1,360,000.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Health Improvement Service,35011,144034  ,Commissioned Services,"114,383.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Stop Smoking Service,35012,144034  ,Commissioned Services,"33,165.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Sexual Health Services,35013,144034  ,Commissioned Services,"135,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  School Nursing Service,35014,144034  ,Commissioned Services,"98,618.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  HV Breastfeeding Support,35015,144034  ,Commissioned Services,891.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Adult's Weight Management,35021,144034  ,Commissioned Services,"9,666.67",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Children's Weight Management,35022,144034  ,Commissioned Services,"6,833.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Oral Health Promotion,35031,144034  ,Commissioned Services,"6,250.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,233005,31-Dec-14,Public Health,  Breastfeeding Support,35041,144034  ,Commissioned Services,"5,416.67",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,242288,22-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,108.52,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,242297,22-Dec-14,Central Services,  Employee Services,125011,320082  ,Other Sundry Income,72.6,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA PEST CONTROL LTD,187933,17-Dec-14,Highways and Transport Services,  A69 Northumberland,200560,132001  ,Plant Hire,"3,936.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,251023,31-Dec-14,Highways and Transport Services,  Supported Bus Services,204160,166000  ,Other Contributions,"1,758.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213324,08-Dec-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,"3,408.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213328,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,812.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213329,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,754.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213330,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,728.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213331,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,812.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213332,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,703.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213334,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,515.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTHUMBRIA (MINI) COACHES,213335,08-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,515.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH BRITISH HOUSING,235223,18-Dec-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,352.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,184681,15-Dec-14,Fire and Rescue Services,  Learning and Development and HR,30205,101100  ,Staff Training & Development,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,233088,22-Dec-14,Fire and Rescue Services,  Learning and Development and HR,30205,101100  ,Staff Training & Development,345,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,213688,24-Dec-14,Fire and Rescue Services,  Learning and Development and HR,30205,101100  ,Staff Training & Development,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AUTISM SOCIETY,242730,24-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,167009  ,Day Care,"1,851.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AUTISM SOCIETY,242730,24-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,181000  ,Client Transport,330,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AUTISM SOCIETY,242722,24-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,167009  ,Day Care,595,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AUTISM SOCIETY,242722,24-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,181000  ,Client Transport,85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AUTISM SOCIETY,242726,24-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,167009  ,Day Care,315,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST AUTISM SOCIETY,242726,24-Dec-14,Children's and Education Services,  FACT Teams Disability,15006,181000  ,Client Transport,45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST CAB & CHASSIS,216459,11-Dec-14,New Northumberland Insurance Fund,  New Northumberland Insurance Fund,990301,500099  ,Insurance Claim Payments,532.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST ENTERPRISE AGENCY,204169,04-Dec-14,Highways and Transport Services,  Rural Growth Network,202400,144034  ,Commissioned Services,"135,024.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,NORTH EAST ENTERPRISE AGENCY,216516,11-Dec-14,Highways and Transport Services,  Rural Growth Network,202400,144034  ,Commissioned Services,"45,599.00",Expense
