"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Oct-14 to 31-Oct-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142827,28-Oct-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142829,28-Oct-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167006  ,Care Homes with Nursing,"1,740.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142829,28-Oct-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142831,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,151.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142833,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,229.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142834,28-Oct-14,OLA Placement,  OLA Placement,990347,500202  ,Care Trust Holding Account,"2,400.03",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142835,28-Oct-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167006  ,Care Homes with Nursing,534.73,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142835,28-Oct-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,126.73,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142837,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,151.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142839,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,151.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,128248,20-Oct-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167009  ,Day Care,135.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,128248,20-Oct-14,Adult Social Care,  Older Pdi North - PNLTB,306406,320084  ,Client Contributions,-14,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,128248,20-Oct-14,Adult Social Care,  Older Pdi North - PNLTB,306406,320084  ,Client Contributions,-17.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,128248,20-Oct-14,Adult Social Care,  CHC Packages,306420,167009  ,Day Care,155.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142841,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,151.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142843,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,229.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142845,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,229.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142847,28-Oct-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167006  ,Care Homes with Nursing,"1,740.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142847,28-Oct-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,142849,28-Oct-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,151.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128279,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"8,831.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128285,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"8,727.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128291,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"9,098.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137212,24-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"8,408.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128281,20-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167008  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128286,20-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167008  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128293,20-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167008  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137213,24-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167008  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,103979,06-Oct-14,Maintenance Debtors - General,  Maintenance Debtors - General,990016,500197  ,Debtors Raised,335,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128282,20-Oct-14,Adult Social Care,  Older PDI West - PWLTH - One,306412,167008  ,Homecare,"6,368.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128287,20-Oct-14,Adult Social Care,  Older PDI West - PWLTH - One,306412,167008  ,Homecare,"6,678.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128287,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,8.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128295,20-Oct-14,Adult Social Care,  Older PDI West - PWLTH - One,306412,167008  ,Homecare,"6,706.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137214,24-Oct-14,Adult Social Care,  Older PDI West - PWLTH - One,306412,167008  ,Homecare,"6,535.57",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137214,24-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,8.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128283,20-Oct-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,"2,065.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128283,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,110.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128288,20-Oct-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,"2,088.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128288,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,110.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128298,20-Oct-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,"2,062.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128298,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,110.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137215,24-Oct-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,"1,853.87",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137215,24-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,110.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128284,20-Oct-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,"3,103.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128284,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,213.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128290,20-Oct-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,"3,129.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128290,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,213.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128304,20-Oct-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,"3,090.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,128304,20-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,213.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137216,24-Oct-14,Adult Social Care,  Older MH West - PWMH1,306414,167008  ,Homecare,"3,136.26",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,137216,24-Oct-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,213.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,103981,06-Oct-14,Maintenance Debtors - General,  Maintenance Debtors - General,990016,500197  ,Debtors Raised,355.85,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,149451,31-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,541.8,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,149455,31-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,578.6,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,149453,31-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,654.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,97766,02-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,312.92",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,127702,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,637.84,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,88636,01-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,547.68,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,88632,06-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,637.84,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,88629,08-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,543.76,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,133294,23-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,993.96,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,133289,23-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"2,528.08",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,145796,30-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,582,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEMOUTH MOTOR COMPANY SPECIALIST CARS,128393,20-Oct-14,Maintenance Debtors - General,  Maintenance Debtors - General,990016,500197  ,Debtors Raised,"1,995.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNESIDE TRAINING SERVICES,119255,29-Oct-14,Environmental and Regulatory Services,  NEAT Team North - Alnwick,217100,140002  ,Specialist Equipment for Service Provision,857.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,140490,27-Oct-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167007  ,Residential Care,"3,429.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,140490,27-Oct-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"3,429.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,144402,29-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167007  ,Residential Care,"4,179.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,144402,29-Oct-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"7,761.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,144403,29-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167007  ,Residential Care,"10,447.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,144403,29-Oct-14,Maintenance Debtors (Cash Control),  Maintenance Debtors (Cash Control),990015,500179  ,Maintenance Debtors Cr,-460.4,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,144403,29-Oct-14,Personnel Allow Payments,  Personnel Allow Payments,990345,500190  ,Personal Allowances Dr,97.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,96559,01-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167009  ,Day Care,686.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,96559,01-Oct-14,Adult Social Care,  CHC Packages,306420,167009  ,Day Care,"1,274.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,145811,30-Oct-14,Adult Social Care,  LD West - LW1H1,306154,167009  ,Day Care,686.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR AUTISTIC SOCIETY,145811,30-Oct-14,Adult Social Care,  CHC Packages,306420,167009  ,Day Care,"1,274.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE AND WEAR FIRE AND RESCUE AUTHORITY,96208,01-Oct-14,Fire and Rescue Services,  Other Local Authorities PFI Stations,29163,300025  ,The Private Finance Initiative (PFI),"138,540.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE TEES SECURITY LIMITED,119602,14-Oct-14,Central Services,  Surplus Properties,128004,144016  ,Security Services,"4,862.74",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE TEES THERMAL LIMITED,122763,27-Oct-14,Children's and Education Services,  Berwick Sure Start Local Programme,9403,110000  ,Building Maintenance - Structural - Planned,556.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE TEES THERMAL LIMITED,103344,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"4,773.12",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE TEES THERMAL LIMITED,102299,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"3,390.99",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107675,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,740.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107680,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,390.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107735,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,243.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107737,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,706.69",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107738,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,844.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107741,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,387.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107745,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"4,260.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107746,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,901.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107747,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,580.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107750,07-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,398.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107751,07-Oct-14,Highways and Transport Services,  Concessionary Travel,204140,136001  ,Concessions to Bus Operators,"1,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107754,07-Oct-14,Highways and Transport Services,  Concessionary Travel,204140,136001  ,Concessions to Bus Operators,"1,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNE VALLEY COACHES LTD,107757,21-Oct-14,Highways and Transport Services,  Concessionary Travel,204140,136001  ,Concessions to Bus Operators,500,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T N MILLER,101368,03-Oct-14,Children's and Education Services,  Health & Wellbeing,10011,130001  ,Vehicle Repairs and maintenance,270,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T S BOOKER AND SON (MANUFACTURING) LIMITED,132121,22-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"5,401.71",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113413,10-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,853.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113420,10-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,960.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113423,10-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,053.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113425,10-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,150.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113428,10-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,300.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113429,10-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,550.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W BELL (BELSAY) LTD,113211,09-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,150.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,110271,08-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"5,516.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129789,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,420,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129792,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,284.92",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129786,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,229.20",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129795,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,100.68",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129788,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,563.64,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129800,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"2,695.56",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129802,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,247.96",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129787,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,494.48,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129804,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"3,617.60",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,129784,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,520.24,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,144297,29-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,104.60",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,144292,29-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,495.6,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,T W EASON,144295,29-Oct-14,Highways and Transport Services,  Design,202150,132001  ,Plant Hire,985.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UK SPECIALIST AMBULANCE SERVICES LTD,129556,21-Oct-14,Children's and Education Services,  Cramlington & Seaton Valley FACT,16012,181001  ,Other Placement Costs,543.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UK SPECIALIST AMBULANCE SERVICES LTD,129587,27-Oct-14,Children's and Education Services,  Cramlington & Seaton Valley FACT,16012,181001  ,Other Placement Costs,"3,435.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,65128,02-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",1.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,65128,02-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",349.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,65129,02-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",2.52,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,65129,02-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",475.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,103398,21-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",1.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,103398,21-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",313.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,129191,23-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",41.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,129191,23-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",626.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,103400,23-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",7.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,103400,23-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",642.24,Expense
