"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Feb-14 to 28-Feb-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  LIST - North Team,14120,2070  ,Public Transport Fares,123.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  LIST - Central Team,14122,2070  ,Public Transport Fares,25.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Behaviour Support,14125,1551  ,Casual hire of facilities,121.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Education Services ,  Pre School Special Education,15002,2070  ,Public Transport Fares,112.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Education Services ,  Sensory Support Service,15003,2070  ,Public Transport Fares,424.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  FACT Teams Disability,15006,2070  ,Public Transport Fares,52.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  FACT Teams Disability,15006,4103  ,Other Placement Costs,97.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Leaving Care Payments,16011,4105  ,S17/ Prevention Childcare Costs,-48.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Cramlington & Seaton Valley FACT,16012,4105  ,S17/ Prevention Childcare Costs,66.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Tynedale FACT,16014,4103  ,Other Placement Costs,110.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Berwick FACT,16017,4102  ,Client Transport,238.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Berwick FACT,16017,4103  ,Other Placement Costs,34.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Alnwick FACT,16018,4103  ,Other Placement Costs,306.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  Social Worker Staff Teams,16028,2070  ,Public Transport Fares,250.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  SLA HR,24011,1551  ,Casual hire of facilities,94.07,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Childrens Social Care ,  SLA HR,24011,2070  ,Public Transport Fares,148.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Fire and Rescue Services ,  Fire & Rescue Services Admin Centre,30100,2070  ,Public Transport Fares,277.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Fire and Rescue Services ,  Learning and Development,30140,1551  ,Casual hire of facilities,293.65,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Fire and Rescue Services ,  Learning and Development,30140,2070  ,Public Transport Fares,"1,082.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Corporate and Democratic Core ,  Corporate Policy,100001,2070  ,Public Transport Fares,105.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Transformation Service Group,110002,2070  ,Public Transport Fares,640.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Learning & OD,111001,2070  ,Public Transport Fares,339.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Corporate and Democratic Core ,  Councillors Allowances & Expenses,115001,1551  ,Casual hire of facilities,134.77,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Corporate and Democratic Core ,  Councillors Allowances & Expenses,115001,2070  ,Public Transport Fares,"1,505.41",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Corporate and Democratic Core ,  Office Services,115002,1551  ,Casual hire of facilities,394.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Central Services to the Public ,  Registrars,116001,1551  ,Casual hire of facilities,113.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Central Services to the Public ,  Registrars,116001,2070  ,Public Transport Fares,218.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Central Services to the Public ,  Electoral Registration,118001,2070  ,Public Transport Fares,134.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Legal,120001,1551  ,Casual hire of facilities,110.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Legal,120001,2070  ,Public Transport Fares,135.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Financial Management,124050,2070  ,Public Transport Fares,25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Procurement,125040,1551  ,Casual hire of facilities,182.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Procurement,125040,2070  ,Public Transport Fares,445.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Pensions Management,125080,2070  ,Public Transport Fares,482.49,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Information and Applications - Management,127200,1551  ,Casual hire of facilities,123.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Information and Applications - Management,127200,2070  ,Public Transport Fares,128.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  Infrastructure - Management,127300,1551  ,Casual hire of facilities,331.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Highways and Transport Services ,  Head of Local Services,128015,2070  ,Public Transport Fares,254.65,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  CPS IFM Energy Management,128024,1551  ,Casual hire of facilities,118.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Central Services - Other Operating Income and Expenditure ,  CPS IFM Energy Management,128024,2070  ,Public Transport Fares,92.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Highways and Transport Services ,  Maintenance - North,200200,1551  ,Casual hire of facilities,78.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Highways and Transport Services ,  Construction,200300,2070  ,Public Transport Fares,229.77,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Highways and Transport Services ,  Highways Network Management,202100,2070  ,Public Transport Fares,146.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Highways and Transport Services ,  Local Sustainable Transport Fund,202110,2070  ,Public Transport Fares,150.66,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Highways and Transport Services ,  Local Growth Team,202300,2070  ,Public Transport Fares,252.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  Countryside Access,203170,2070  ,Public Transport Fares,69.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Environmental and Regulatory Services ,  Coast Protection and Flood Defence,206300,2070  ,Public Transport Fares,131.95,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Environmental and Regulatory Services ,  Head of Service & Corporate Recharges,225010,2070  ,Public Transport Fares,505.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Environmental and Regulatory Services ,"  Waste Minimisation, Education & Awareness",225140,2070  ,Public Transport Fares,119.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Planning Services ,  Spatial Policy and Delivery,229150,2070  ,Public Transport Fares,170.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Environmental and Regulatory Services ,  Management,231550,1551  ,Casual hire of facilities,230.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Environmental and Regulatory Services ,  Management,231550,2070  ,Public Transport Fares,174.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Planning Services ,  Development Services - Admin,240000,1551  ,Casual hire of facilities,80.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Planning Services ,  Development Services - Admin,240000,2070  ,Public Transport Fares,297.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Housing General Fund ,  Head of Housing,245035,2070  ,Public Transport Fares,153.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Housing General Fund ,  Housing Supply and Provision,245040,2070  ,Public Transport Fares,62.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  County Tourist Information,250100,1551  ,Casual hire of facilities,224.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  County Tourist Information,250100,2070  ,Public Transport Fares,179.02,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  Northumberland Sport General,251300,2070  ,Public Transport Fares,66.01,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  Sport England Core Grant,251310,1551  ,Casual hire of facilities,202.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  Sport England Core Grant,251310,2070  ,Public Transport Fares,40.95,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Cultural and Related Services ,  County Library Service,252020,2070  ,Public Transport Fares,98.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Adult Social Care ,  Senior Management Team,300400,1551  ,Casual hire of facilities,102.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Adult Social Care ,  Senior Management Team,300400,2070  ,Public Transport Fares,"1,227.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Adult Social Care ,  Training Adult Services,300500,2070  ,Public Transport Fares,298.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Adult Social Care ,  User Involvement Expenses,303201,2070  ,Public Transport Fares,277.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFERN TRAVEL LTD,5140238,27-Feb-14,Adult Social Care ,  Blyth,306604,4102  ,Client Transport,106.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFORD BUILDING SERVICES LIMITED,5154731,27-Feb-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-346.05,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDFORD BUILDING SERVICES LIMITED,5154731,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"3,806.56",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDRESS LTD,5154418,19-Feb-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3361  ,Day Care,"2,801.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDRESS LTD,5154418,19-Feb-14,Adult Social Care ,  LD South - LS1B1,306153,3361  ,Day Care,487.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REDRESS LTD,5154418,19-Feb-14,Adult Social Care,  CHC Packages,306420,3361  ,Day Care,243.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REMEDI,5115507,10-Feb-14,Education Services ,  Youth Justice,11055,2639  ,Professional Services,330.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,REMEDI,5157007,20-Feb-14,Education Services ,  Youth Justice,11055,2639  ,Professional Services,"5,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RESTORE SHRED LIMITED,5157077,25-Feb-14,Central Services - Other Operating Income and Expenditure ,  County Hall Running Costs (6250),295060,1602  ,Refuse collection charge,720,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RETOX DIGITAL,5135115,06-Feb-14,Central Services - Other Operating Income and Expenditure ,  Human Resources,110001,0822  ,Recruitment - Advertising,350,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RETOX DIGITAL,5131006,04-Feb-14,Central Services - Other Operating Income and Expenditure ,  Human Resources,110001,0822  ,Recruitment - Advertising,475,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICHARD CORKHILL CONSULTANCY,5131061,04-Feb-14,Environmental and Regulatory Services ,  Local Multi Agency Problem Solving,32130,2639  ,Professional Services,"1,494.61",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICHMOND FELLOWSHIP,5154301,19-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"3,284.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICHMOND FELLOWSHIP,5154306,19-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,821.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICHMOND FELLOWSHIP,5154307,19-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,821.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICHMOND FELLOWSHIP,5154309,19-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,821.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICHMOND FELLOWSHIP,5139438,06-Feb-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"11,932.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RICS,5130666,03-Feb-14,Central Services - Other Operating Income and Expenditure ,  CPS Estates Strategy,128020,2796  ,Service Subscriptions,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RIDING MILL PRE-SCHOOL,5151255,14-Feb-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"4,394.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RILEY DUNN AND WILSON LTD,5139811,07-Feb-14,Cultural and Related Services ,  County Library Service,252020,2530  ,Bookbinding,575.29,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RILEY DUNN AND WILSON LTD,5139812,07-Feb-14,Cultural and Related Services ,  County Library Service,252020,2530  ,Bookbinding,813.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RITEMIX LTD,5162702,21-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,420,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RITEMIX LTD,5162707,21-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,450,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RIVERSDALE SURGERY,5149410,14-Feb-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,925,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RIVERSIDE CONSULTING CIC,5131252,25-Feb-14,Highways and Transport Services ,  Local Sustainable Transport Fund,202110,2642  ,Consultancy Fees,"4,233.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5167306,27-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2062  ,External Hires,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5119573,06-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,760.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5144744,12-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,643.32,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5131019,11-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,320.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5131036,12-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2062  ,External Hires,880,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5164746,25-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,760.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5135137,18-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2062  ,External Hires,440,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5132524,05-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,100.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5132552,05-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,350.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5144745,12-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,350.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5164813,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,800,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5153284,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,438.75,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5144746,12-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,440,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5153299,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,100.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5153297,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,100.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5163749,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,100.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5163546,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,880,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5163521,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,600,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5167791,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,950,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5166746,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,533.29",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROADSAFE CORPORATE GROUP LIMITED,5166748,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,080.75",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROAD SAFETY INITIATIVES LLP,5132603,05-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,500.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROAD SURFACE TREATMENTS ASSOCIATION,5129773,03-Feb-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2795  ,Corporate Subscriptions,"2,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129915,03-Feb-14,Central Services - Other Operating Income and Expenditure ,  Hepscott Park Running Costs (6260),295070,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129916,03-Feb-14,Adult Social Care ,  Dene Park Office Accommodation,300280,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,299,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129918,03-Feb-14,Central Services - Other Operating Income and Expenditure ,  Ford Castle (Delegated) (6230),295030,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,316,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129919,03-Feb-14,Education Services ,  Hexham Locality,12041,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129921,03-Feb-14,Adult Social Care ,  Nomis House,306611,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129928,03-Feb-14,Central Services - Other Operating Income and Expenditure ,  County Hall Running Costs (6250),295060,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,272,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129929,03-Feb-14,Highways and Transport Services ,  Alnwick Willowburn,200810,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,293.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129931,03-Feb-14,Environmental and Regulatory Services ,  Cemetery Services South East,219200,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5130184,03-Feb-14,Central Services - Other Operating Income and Expenditure ,  Schools SLA Statutory Maintenance,128050,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,272,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ROBERT KIRKLAND BLYTH LTD,5129962,03-Feb-14,Central Services - Other Operating Income and Expenditure ,  Schools SLA Statutory Maintenance,128050,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,272,Expense
