"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jul-14 to 31-Jul-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TMS MOTOR SPARES LIMITED,5363288,23-Jul-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,381.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TNT UK LTD,5339681,10-Jul-14,Highways and Transport Services ,  Stakeford Workshop,205220,2012  ,Vehicle Repairs and maintenance,260.84,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TOFCO LTD,5340682,02-Jul-14,Highways and Transport Services ,  Highways Network Management,202100,2532  ,Highways Materials,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TONY MOYNAN (TAXIS),5349010,08-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,"1,460.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TONY MOYNAN (TAXIS),5369713,22-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,"1,460.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TORCH CENTRE,5340143,01-Jul-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,000.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TOTAL GAS & POWER LTD,5361836,16-Jul-14,Education Services ,  Targeted Adolescent Service - Accommodation,11056,1542  ,Gas,502.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TOWART TAXIS,5341344,02-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,558.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TOWART TAXIS,5341347,02-Jul-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,509.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TOWN AND COUNTRY TREE SURGEONS,5339355,21-Jul-14,Environmental and Regulatory Services ,  NEAT Team North,217100,2062  ,External Hires,"1,140.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349241,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"4,580.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349243,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"3,621.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349245,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,300.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349246,08-Jul-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"2,480.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349247,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,238.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349249,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,600.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349251,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"4,260.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349253,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,065.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349254,08-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,780.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349255,08-Jul-14,Highways and Transport Services ,  Supported Bus Services,204160,2204  ,Support - rural bus routes,"6,455.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349256,08-Jul-14,Highways and Transport Services ,  Supported Bus Services,204160,2204  ,Support - rural bus routes,"3,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5349257,08-Jul-14,Highways and Transport Services ,  Supported Bus Services,204160,2204  ,Support - rural bus routes,756,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5369974,22-Jul-14,Cultural and Related Services,  Tourist Information Centres,990383,8804  ,TIC Agency Tour Bookings,"2,421.00",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5373913,24-Jul-14,Cultural and Related Services,  Tourist Information Centres,990383,8804  ,TIC Agency Tour Bookings,"1,539.45",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5379935,28-Jul-14,Highways and Transport Services ,  Supported Bus Services,204160,2204  ,Support - rural bus routes,426.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5387052,31-Jul-14,Highways and Transport Services ,  Supported Bus Services,204160,2204  ,Support - rural bus routes,"3,802.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVELSURE,5387052,31-Jul-14,Highways and Transport Services ,  Supported Bus Services,204160,7155  ,Bus Fares,-74.6,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRETTS OF TYNESIDE,5348755,07-Jul-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"2,730.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRETTS OF TYNESIDE,5373811,29-Jul-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,820.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRETTS OF TYNESIDE,5369957,22-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,580.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRETTS OF TYNESIDE,5378200,30-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,720.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIANGLE CONSULTING SOCIAL ENTERPRISE LIMITED,5357674,22-Jul-14,Education Services ,  Childcare Partnership - Early Years Consultants,9007,2702  ,Computer hardware,"4,900.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRINITY YOUTH ASSOCIATION,5340859,02-Jul-14,Public Health,  MESMAC,35081,2645  ,Hired Services,"3,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE J PRIVATE HIRE LIMITED,5342981,03-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,795.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE J PRIVATE HIRE LIMITED,5342985,03-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,787.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE POINT LEASE PARTNERS,5380773,29-Jul-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2034  ,Extension of Operating Lease,"5,100.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE P INTERNATIONAL PTY LIMITED,5359765,15-Jul-14,Education Services ,  Tyne Valley Core Costs,9452,2602  ,Educational Learning Resources ( Not ICT equipment),"1,062.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRUST IN THE NORTH (FONDT),5357746,14-Jul-14,NSP,  NSP,990314,8726  ,New Leader Coast and Lowlands,"5,933.10",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5348881,07-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,773.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5348881,07-Jul-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,773.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5365220,17-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,773.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5365220,17-Jul-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,773.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5374428,24-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,891.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5374428,24-Jul-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,891.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TUNSTALL HEALTHCARE (UK) LIMITED,5359493,14-Jul-14,Adult Social Care ,  Additional Charges - Adult Care,300350,2702  ,Computer hardware,336,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TUNSTALL HEALTHCARE (UK) LIMITED,5367334,18-Jul-14,Adult Social Care ,  Additional Charges - Adult Care,300350,2702  ,Computer hardware,"2,438.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TUNSTALL HEALTHCARE (UK) LIMITED,5369050,21-Jul-14,Adult Social Care ,  Northumberland Telecare,303310,1506  ,Repair and Maintenance,"31,663.38",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURFCARE SPECIALISTS LIMITED,5365533,25-Jul-14,Environmental and Regulatory Services ,  NEAT Team South East,217200,3457  ,Trees and shrubs,299.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5340332,01-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"1,898.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5340335,01-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"23,499.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371927,23-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,-815.66,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5367833,21-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,335.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5367835,21-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,376.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371875,23-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"3,394.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371875,23-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3361  ,Day Care,"1,649.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371875,23-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"2,220.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371875,23-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"4,091.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371821,23-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,376.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371821,23-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,"9,372.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5371821,23-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"3,330.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5381123,29-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"1,898.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5381123,29-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"23,499.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5352842,09-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"9,121.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5352842,09-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"3,648.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5352842,09-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5352843,09-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"5,472.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5352844,09-Jul-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351094,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351100,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5372918,24-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,132.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5372918,24-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,269.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5371349,22-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,939.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351105,08-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351105,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351106,08-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351107,08-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,947.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351107,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5379736,28-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,466.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351108,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"1,330.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351110,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351110,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5371350,22-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,220.22",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351111,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351112,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351113,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351113,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351114,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351115,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351117,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351117,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5372919,24-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,466.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5372919,24-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,110.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351118,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,475.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351119,08-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351120,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351121,08-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351121,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351122,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351122,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5371353,22-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"1,731.09",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351123,08-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351123,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351124,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351125,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351127,08-Jul-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351127,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351128,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351129,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351130,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351131,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,947.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351131,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351132,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351133,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,391.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351134,08-Jul-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351134,08-Jul-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5351135,08-Jul-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,308.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE AGRICULTURAL SOCIETY,5358061,11-Jul-14,Cultural and Related Services,  Tourist Information Centres,990383,8805  ,TIC Stall Holder Sales,"3,760.65",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5348938,08-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,547.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5359469,15-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,174.67",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5365859,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,883.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5379376,28-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,912.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5348941,08-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5359470,15-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5365860,18-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5379379,28-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5348943,08-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,416.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5348943,08-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,7.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5359471,15-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,306.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5365861,18-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,393.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5365861,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,7.4,Expense
