"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jan-14 to 31-Jan-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVIS PERKINS TRADING CO.LTD,5089302,13-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,364.94,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRAVIS PERKINS TRADING CO.LTD,5089296,13-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,389.79,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRILOGE LIMITED,5103923,15-Jan-14,Education Services ,  Emp & Skills Business Support,10027,3180  ,Grants to Voluntary Bodies,"4,900.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRINITY CHAMBERS,5104037,15-Jan-14,Childrens Social Care ,  Alnwick FACT,16018,4103  ,Other Placement Costs,725,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRINITY PRE SCHOOL,5103459,15-Jan-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,382.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRINITY PRE SCHOOL,5108547,17-Jan-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"5,484.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRINITY YOUTH ASSOCIATION,5086462,03-Jan-14,Childrens Social Care ,  Blyth Town FACT,16013,4105  ,S17/ Prevention Childcare Costs,348,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRINITY YOUTH ASSOCIATION,5120191,24-Jan-14,Childrens Social Care ,  Blyth Town FACT,16013,4105  ,S17/ Prevention Childcare Costs,853.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE J PRIVATE HIRE LIMITED,5094966,10-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,595.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE J PRIVATE HIRE LIMITED,5094972,10-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,590.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE J PRIVATE HIRE LIMITED,5095040,15-Jan-14,Childrens Social Care ,  Blyth Town FACT,16013,4103  ,Other Placement Costs,308,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE SHIELD PROPERTY MAINTENANCE LTD,5099406,14-Jan-14,Central Services - Non Distributed Costs ,  Surplus Properties,128004,1700  ,Grounds Maintenance,490,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE SHIELD PROPERTY MAINTENANCE LTD,5099398,14-Jan-14,Central Services - Non Distributed Costs ,  Surplus Properties,128004,1700  ,Grounds Maintenance,475,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRIPLE SHIELD PROPERTY MAINTENANCE LTD,5099401,14-Jan-14,Central Services - Non Distributed Costs ,  Surplus Properties,128004,1700  ,Grounds Maintenance,495,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5115051,22-Jan-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,773.15",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5115051,22-Jan-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,773.15",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5115052,22-Jan-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,891.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TRU LTD,5115052,22-Jan-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,891.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102156,14-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,"-2,245.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102151,14-Jan-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"3,996.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102151,14-Jan-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3361  ,Day Care,"1,649.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102151,14-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,"9,372.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102151,14-Jan-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"3,330.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102151,14-Jan-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"2,220.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5102142,14-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"2,664.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5103257,15-Jan-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"1,898.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURNING POINT SERVICES LIMITED,5103257,15-Jan-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"23,499.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5101872,13-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5127450,31-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"1,107.57",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5111561,21-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"9,121.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5111561,21-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5111561,21-Jan-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5111562,21-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TURRET VILLA,5111563,21-Jan-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110019,17-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,658.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111033,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,386.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110973,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110976,20-Jan-14,Adult Social Care ,  LD North - LN1A1,306152,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110977,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,198.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110978,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,799.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110979,20-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110980,20-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,947.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110981,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,598.19",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110984,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,947.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110985,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110986,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110987,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110988,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,386.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110989,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,386.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110990,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110992,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5099279,09-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"1,398.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110993,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110994,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,468.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110995,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110996,20-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110997,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110998,20-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5110999,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111000,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111001,20-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111002,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111003,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,386.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111004,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111005,20-Jan-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111006,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111007,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111008,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,386.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111009,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,947.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111010,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,386.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111011,20-Jan-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3357  ,Care Homes with Nursing,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH HOUSE,5111012,20-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,303.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEEDMOUTH PAROCHIAL CHURCH COUNCIL,5066574,07-Jan-14,Planning Services ,  Locality Development,103001,3180  ,Grants to Voluntary Bodies,900,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TWEED FORMWORK & JOINERY,5066304,02-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,540.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5084354,02-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"11,697.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088725,06-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"10,599.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100142,10-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"10,680.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110597,20-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"11,221.26",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119527,24-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"12,392.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126394,31-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"11,374.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119529,24-Jan-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5084355,02-Jan-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088726,06-Jan-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100143,10-Jan-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110600,20-Jan-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126396,31-Jan-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,390.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5084356,02-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,485.49",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088727,06-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,056.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100145,10-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"5,867.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110603,20-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,189.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119532,24-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,101.69",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126400,31-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"6,228.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088729,06-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"2,751.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088729,06-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,357.93,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100146,10-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"2,725.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100146,10-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,383.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110729,20-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"2,738.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110729,20-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,383.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119534,24-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"2,686.42",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119534,24-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,383.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126403,31-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"3,187.31",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126403,31-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,383.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5084358,02-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,582.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5084358,02-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,546.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088731,06-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,367.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5088731,06-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,546.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100147,10-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,312.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5100147,10-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,556.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110732,20-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,325.19",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5110732,20-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,556.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119537,24-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,325.19",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5119537,24-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,556.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126408,31-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,169.07",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE CARE LTD,5126408,31-Jan-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,556.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE FUNCTION SUITE,5126328,31-Jan-14,Education Services ,  Integrated Working Workforce Reform Grant,25005,0850  ,Staff Training & Development,370.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE FUNCTION SUITE,5126330,31-Jan-14,Education Services ,  Integrated Working Workforce Reform Grant,25005,0850  ,Staff Training & Development,277.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5119517,24-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,995.94,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5058552,02-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,642.74,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5089182,06-Jan-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,292.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5081143,02-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,599,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5081150,02-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,504.56,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5074860,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,783.45,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5084227,07-Jan-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,274.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5084227,07-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,157.86,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5089307,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,993.96,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5089306,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,467.1,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5084230,09-Jan-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,177.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5084230,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,244.86,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,TYNEDALE ROADSTONE LTD,5088252,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,552.58,Asset
