"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-May-14 to 31-May-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND MEDICAL GROUP,5284467,22-May-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,975,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND MEDICAL GROUP,5284466,22-May-14,Public Health,  Local Public Health Service IUCD GP,35115,2656  ,Commissioned Services,971.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND MEDICAL GROUP,5284465,22-May-14,Public Health,  Local Public Health Service Implant GP,35111,2656  ,Commissioned Services,439.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND PRIVATE HIRE,5264679,08-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,650.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND PRIVATE HIRE,5264683,08-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,539.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND PRIVATE NURSERY,5272432,13-May-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"8,170.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PONTELAND PRIVATE NURSERY,5274001,13-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,382.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POSITIVE AID UK LTD,5275760,14-May-14,Adult Social Care ,  LD West - LW1H1,306154,3359  ,Residential Care,"2,502.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POSTURITE (UK) LTD,5283998,27-May-14,Central Services - Central Services to the Public ,  Council Tax,126032,2702  ,Computer hardware,135.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POSTURITE (UK) LTD,5283998,27-May-14,Central Services - Central Services to the Public ,  Council Tax,126032,2750  ,Postage & Carriage,6.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POSTURITE (UK) LTD,5283998,27-May-14,Housing General Fund ,  Benefits Assessment,126052,2702  ,Computer hardware,135.91,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POSTURITE (UK) LTD,5283998,27-May-14,Housing General Fund ,  Benefits Assessment,126052,2750  ,Postage & Carriage,6.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POST OFFICE LTD,5282427,19-May-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,"5,425.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POTTS PRINTERS,5276283,15-May-14,Central Services - Other Operating Income and Expenditure ,  Graphic Design,107002,2580  ,Printing & Stationery,320,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POTTS PRINTERS,5276284,23-May-14,Environmental and Regulatory Services ,"  Waste Minimisation, Education & Awareness",225140,2537  ,Waste Minimisation,398,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POTTS PRINTERS,5276286,15-May-14,Central Services - Other Operating Income and Expenditure ,  Graphic Design,107002,2580  ,Printing & Stationery,278,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,POTTS PRINTERS,5276289,23-May-14,Environmental and Regulatory Services ,"  Waste Minimisation, Education & Awareness",225140,2537  ,Waste Minimisation,328,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRECISION HYDRAULIC CYLINDERS (UK) LTD,5261817,06-May-14,Regional Growth Fund,  Regional Growth Fund,991220,8743  ,Partnership Development Projects,956.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5256130,01-May-14,Highways & Transport Services,  Winter Services Urban,200390,2062  ,External Hires,400,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5282479,21-May-14,Highways and Transport Services ,  Supported Bus Services,204160,2204  ,Support - rural bus routes,"1,320.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5282479,21-May-14,Highways and Transport Services ,  Supported Bus Services,204160,7155  ,Bus Fares,-388,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262530,06-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,419.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262531,06-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,914.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262533,06-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,585.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262534,09-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,639.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262537,06-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,859.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262539,06-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,936.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER BUS AND COACH LIMITED,5262540,06-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,014.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER HEALTHCARE AND HYGIENE,5270616,12-May-14,Adult Social Care ,  Foundry House Admin,306618,1600  ,Building cleaning,533.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER HEALTHCARE AND HYGIENE,5269840,09-May-14,Adult Social Care ,  Blyth Riverside Resource Centre (Blyth),300051,1600  ,Building cleaning,284.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER HEALTHCARE AND HYGIENE,5272088,13-May-14,Adult Social Care ,  Tynedale House Residential OP,300252,1600  ,Building cleaning,605.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TAXI,5261465,07-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,419.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRAFFIC MANAGEMENT LIMITED,5237316,07-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,416.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRAFFIC MANAGEMENT LIMITED,5247059,13-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,770.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRAFFIC MANAGEMENT LIMITED,5255828,14-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"7,200.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260480,02-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"1,120.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260482,02-May-14,Adult Social Care ,  LD South - LS1B1,306153,4102  ,Client Transport,704,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260482,02-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,576,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260485,02-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,4102  ,Client Transport,"2,055.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260488,02-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,4102  ,Client Transport,"1,906.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260488,02-May-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,"1,033.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260492,02-May-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,"2,633.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260498,02-May-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,"1,110.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5260502,02-May-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,"1,300.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262127,08-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,138.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262130,08-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,476,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262278,06-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,309.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262282,06-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,300.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262287,06-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,300.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262289,07-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,045.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5262291,07-May-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,518.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5273640,13-May-14,Adult Social Care ,  Bedlington Day Centre,300100,2060  ,Vehicle hire,"1,680.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRANSPORT,5273664,13-May-14,Adult Social Care ,  Bedlington Day Centre,300100,2060  ,Vehicle hire,"2,660.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRUCK HIRE,5268881,09-May-14,Highways and Transport Services ,  Hire Desk,205360,2062  ,External Hires,395,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER TRUCK HIRE,5276299,16-May-14,Highways and Transport Services ,  Hire Desk,205360,2062  ,External Hires,320.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PREMIER WASTE MANAGEMENT LTD,5264641,08-May-14,Adult Social Care ,  Blyth,306604,1602  ,Refuse collection charge,310.17,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275766,14-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"3,120.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275768,14-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"3,120.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275769,14-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"3,128.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275770,14-May-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,"1,752.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275771,14-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"3,404.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275773,14-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,744.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275774,14-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"3,408.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRESTWICK CARE,5275776,14-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"3,208.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRIMARY GAMES LTD,5274477,21-May-14,Education Services ,  ICT Curriculum SLA,10245,2704  ,Computer software,"8,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINCESS LOUISE PRE SCHOOL NURSERY,5272434,13-May-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"10,237.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINCESS LOUISE PRE SCHOOL NURSERY,5274005,13-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"2,371.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINCE AND PRINCESS DAY CARE,5274003,13-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,382.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINT IMAGE FACILITIES LLP,5282911,20-May-14,Central Services - Central Services to the Public ,  Parish Elections,118006,2580  ,Printing & Stationery,421.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINT IMAGE FACILITIES LLP,5282913,20-May-14,Central Services - Central Services to the Public ,  Parish Elections,118006,2580  ,Printing & Stationery,767.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINT IMAGE FACILITIES LLP,5297125,29-May-14,Central Services - Central Services to the Public ,  Parish Elections,118006,2580  ,Printing & Stationery,942.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRINT IMAGE FACILITIES LLP,5275321,15-May-14,Central Services - Central Services to the Public ,  Parish Elections,118006,2750  ,Postage & Carriage,542.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRIORY COACHES,5272097,13-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,030.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRIORY COACHES,5272095,13-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,110.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRIORY COACHES,5272091,13-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,980,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROBRUSH,5262138,27-May-14,Highways and Transport Services,  Alnwick Store,990101,8428  ,Stock In Hand,678.79,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROBRUSH,5264937,08-May-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,702.15,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5239665,06-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,495,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5262475,07-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,495,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5262468,12-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,680,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5252766,12-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,495,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5262470,14-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,680,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5255674,21-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,495,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSIONAL CONCRETE PUMPING LIMITED,5284092,27-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,495,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROFESSOR JOHN S WYATT,5283585,21-May-14,Childrens Social Care ,  Purchase Budgets,16010,2639  ,Professional Services,742.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROSPECT BUILDERS NORTH EAST LIMITED,5297525,30-May-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-395.27,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROSPECT BUILDERS NORTH EAST LIMITED,5297525,30-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"4,348.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PROSPORT MEDALS,5268543,09-May-14,Cultural and Related Services ,  School Games,251330,2639  ,Professional Services,675,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRO-TEQ LANDSCAPES,5236088,01-May-14,Environmental and Regulatory Services ,  NEAT Team South East,217200,1700  ,Grounds Maintenance,400,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRO-TEQ LANDSCAPES,5268968,21-May-14,Environmental and Regulatory Services ,  NEAT Team South East,217200,1700  ,Grounds Maintenance,390,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE MEDICAL GROUP,5284469,22-May-14,Public Health,  Local Public Health Service IUCD GP,35115,2656  ,Commissioned Services,659.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE MEDICAL GROUP,5284468,22-May-14,Public Health,  Local Public Health Service Implant GP,35111,2656  ,Commissioned Services,480.13,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262646,07-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,959.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262651,07-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,603.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262653,08-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,450.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262655,08-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,693,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262657,13-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,561,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262659,08-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,450,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PRUDHOE TAXIS,5262662,08-May-14,Education Services ,  Education Provided Other Than At School,14000,2095  ,Pupils - Travel,288,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PULSE HEALTHCARE LIMITED,5267862,09-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,714.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PULSE HEALTHCARE LIMITED,5280715,19-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"1,078.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PULSE HEALTHCARE LIMITED,5280716,19-May-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,539.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PURCHASE POWER,5289779,29-May-14,Environmental and Regulatory Services ,  Waste Management Services,225100,2750  ,Postage & Carriage,313,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PURCHASE POWER,5289779,29-May-14,Central Services - Other Operating Income and Expenditure ,  Morpeth Coopies Lane - Admin,297540,2750  ,Postage & Carriage,139.44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PURCHASE POWER,5276260,23-May-14,Adult Social Care ,  Rehab Service - South,306362,2750  ,Postage & Carriage,648.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PURCHASE POWER,5246840,12-May-14,Central Services - Other Operating Income and Expenditure ,  County Hall Post Room,255410,2506  ,Leasing Of Equipment,953.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PYEROY LIMITED,5289800,27-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,350,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PYEROY LIMITED,5289809,27-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,300,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PYEROY LIMITED,5289803,27-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,300,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,PYEROY LIMITED,5263306,07-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,621.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,P. BROWNE DEVELOPMENTS,5289899,23-May-14,Central Services - Other Operating Income and Expenditure ,  Lucker Sewage Treatment Plant,128027,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,"1,015.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,QUEENS HALL ARTS CENTRE,5287824,22-May-14,Cultural and Related Services ,  Hexham Library,252385,1550  ,Rents and Leases,"39,066.79",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,QUICKCALC LTD,5276551,15-May-14,Housing General Fund ,  Benefits Assessment,126052,2705  ,Computer software - annual licence agreement,359.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,QUINTESSENTIAL,5268577,19-May-14,Central Services - Corporate and Democratic Core ,  Office Services,115002,2771  ,Chairman's allowances - hospitality,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RADIOCOMS SYSTEMS LIMITED,5262822,22-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"74,940.91",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RADIOCOMS SYSTEMS LIMITED,5262823,22-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"6,370.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAINBOW DAY NURSERY LTD,5272437,13-May-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"7,312.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAINBOW DAY NURSERY LTD,5274009,13-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"1,224.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RASCALS,5283974,21-May-14,Childrens Social Care ,  Family Support Service,17014,3361  ,Day Care,423,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RASCALS,5273634,13-May-14,Childrens Social Care ,  Wansbeck FACT,16016,3361  ,Day Care,599,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RASCALS - NEWBIGGIN,5272440,13-May-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,877.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RASCALS - NEWBIGGIN,5274014,13-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"8,797.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RASCALS - TWEEDMOUTH,5272439,13-May-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"4,095.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RASCALS - TWEEDMOUTH,5274011,13-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,382.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,"RASCALS, ASHINGTON",5287742,22-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"15,300.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,"RASCALS, ASHINGTON",5287749,22-May-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"5,265.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAVENSWORTH NURSERIES,5245162,12-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"1,613.60",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAYCARE LTD,5268599,09-May-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3359  ,Residential Care,586.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAYCARE LTD,5268595,09-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3359  ,Residential Care,846.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAYCARE LTD,5268595,09-May-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3359  ,Residential Care,"4,234.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,RAYCARE LTD,5268595,09-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"5,081.82",Expense
